ph,fat,density,lactometer,conductivity,temp,snf,target
10.205648357722316,3.2885296532742623,1.0316431395869377,28.385432126525135,9.463501345163996,35.05252127088794,8.83784505851964,2
6.577382488314546,2.7047099401113206,1.0243029264001433,20.373208537340904,5.059301156712013,27.90222749080542,7.152544954729112,1
10.35602195334183,5.539983426714918,1.0311379457512686,28.42704876273314,12.682917782999601,35.211141385210155,8.967817497110474,2
10.983372387832462,5.820400327373335,1.0318419830205319,27.703525848424793,9.231476768741418,30.827365043034717,8.724212071493124,2
7.687349535656185,3.976199094477803,1.035574010621416,29.897797394283288,5.698446820988356,32.89135470760412,8.784154301667735,3
6.646022645887837,5.7182963631556625,1.0373018526824154,37.00402939446428,9.495966899423761,33.0270887159572,8.932083782535951,4
6.51308113152633,5.983651532392023,1.0288196670839458,27.677362050780552,5.766988044532518,33.97262528676897,8.976535923511976,0
6.6284552444951945,5.899964457131008,1.0381692200515626,36.89760883720845,7.847463733430462,29.621172743223102,8.92556833575843,4
6.779005050443249,1.612846452053341,1.0239406885644726,22.96237697837083,4.717293562592328,28.049963788836866,5.464512526902898,1
6.58895304309434,4.25934256933883,1.0369427395351203,35.77748679049722,7.354704584999638,25.06221835328784,8.813947207474317,4
9.463681776621062,3.0828503156211142,1.0388725345144856,28.63084473810852,5.344052270590399,28.937832009696784,8.577520808363872,3
6.509150074981715,1.410059952244002,1.022360233330733,18.361772048180253,4.254121025303769,31.266919120657654,5.290181380978812,1
8.29764180288959,5.098536632301581,1.036034645163065,26.79647253345782,5.939073734228318,33.575141250159426,8.520533758383937,3
6.52353691440268,1.2972303810750634,1.0197517002871521,23.002171458900435,5.391948412187396,29.90743533297124,6.86737066000081,1
6.583980169083783,5.8645958419895825,1.0385597267865125,33.10075442040829,10.789230552321845,30.03520074913348,8.623865494750579,4
8.446943541561131,3.1221864069569105,1.03421241308937,30.22194715628014,4.948347658174651,26.17400992781202,8.745807937558416,3
6.619551420319212,4.847550294156649,1.043564898411883,34.140540989570006,10.293468158094726,32.51031898857084,8.751568129290044,4
6.507953393162486,2.036671899700276,1.0245902536614355,24.7283339467674,4.776339852413043,32.719458621308235,6.312748968522633,1
6.562005307963023,2.24587300722341,1.0206977763467588,20.38437198624968,4.0779262646204675,32.419046612054714,7.3174864745074855,1
8.84610371771392,3.3544944828649688,1.030180422992185,29.773657080679303,9.24207680645806,33.82085252564663,8.901740465192423,2
6.670556085124987,4.727773725774254,1.030389886531798,26.766138376534794,4.5000328984322095,31.96652814812692,8.933558303604862,0
6.571579057937102,5.0395343397007375,1.038896180862192,33.699894210133046,8.488175872546554,31.41192968236676,8.748280595341539,4
8.763674424339598,5.716145929257791,1.0361391186538482,27.91588182554249,5.90012393410161,36.40728576325067,8.786718944061644,3
10.922744625603231,4.661109157037402,1.0272763673701455,31.67716725729014,14.971518694212303,26.361575224209375,8.965464552843645,2
6.632459150412013,1.1921330846333014,1.018588747642805,18.509341044549355,4.285983364105672,34.13812758060967,7.383295046961008,1
6.767569072633033,1.4497018679959497,1.0243538559444398,20.451527726902196,5.162610834453565,35.35766226386804,7.012421711992367,1
7.522707289534838,5.3314407477823105,1.0362806244939589,28.545332055481857,5.812708770189472,26.334369787673815,8.74631255214543,3
6.7222921582732,1.9076582926724326,1.0185802392518535,21.05435082124589,5.362078854193818,27.85007765550964,6.796458412410511,1
6.503646342406945,2.0523231403625095,1.0247851177493337,22.405790466946836,5.0554022181726,36.9155775534316,6.778532670178506,1
6.688267424025219,4.752942935769301,1.031406948062946,26.272678282048748,4.56192637918446,36.4049378089187,8.945131891945458,0
8.220690190410537,4.00698019439089,1.0348196490399797,29.881090170012342,4.776536767979744,27.752736948459397,8.632968962482119,3
10.467611728769507,4.608289099032361,1.027857165697718,30.88277011824169,14.648599393043469,26.951403272138695,8.955463592246922,2
6.684024558780737,4.254729108871857,1.0431055333078183,34.0529182377247,11.936380646574722,25.316403693967025,8.688231683439025,4
6.724873489992821,4.1789683469365775,1.03513671964827,37.84200078018238,7.376795301762312,25.441862411631895,8.566926059400316,4
6.799915301985839,5.989910511221716,1.0395054413531009,39.678357190811056,7.645797075757475,35.195768688128936,8.6236740508716,4
6.562168294702417,5.634662002437577,1.0397621069678902,35.15444067839734,11.156857450312506,25.26621690436362,8.749082593322946,4
6.665572051632346,4.682813914606159,1.0312599216159501,28.420897197274382,4.268030456901282,25.345392115760067,8.87756862783681,0
6.691808407092273,5.415134002558085,1.0405481560854222,38.0847792285516,7.455010455256652,32.29705419450262,8.81832216081114,4
6.6541968467479435,5.350959038223429,1.0283792566939276,29.73252020136724,5.72472741749349,36.394247483891704,8.573536740464519,0
6.647634887923862,3.774733164896875,1.0287548145374297,31.88019545171286,4.985236187985739,28.945019323450097,8.816700427158363,0
9.03700184997159,3.386639165731948,1.0267682750337466,26.911416161073767,14.277518869342083,32.69049693763858,8.590940042199572,2
8.095414044455495,5.919331047810313,1.0296116123732457,27.343094395437923,11.84100716445186,29.14099153386864,8.673809607241342,2
6.638233630409817,3.6190011552173775,1.041279003894909,39.11505036874744,7.4087951597443595,25.471745678093185,8.899705199454521,4
6.500778507315094,5.604903321106761,1.037361165331174,36.71886027781474,10.799777044687929,31.43908775184799,8.962020879553716,4
6.7242412814401264,1.2036268215455745,1.021131886567764,19.697293525443108,5.790413675374399,31.140129305387994,6.810898705947079,1
6.721221561828146,3.546851635427874,1.029383790552113,31.044259915267588,4.178408657424113,31.42402676818628,8.6166082057749,0
6.678077736066214,5.037306957433469,1.0424543947418432,33.893062119568945,9.158297731148396,31.445278501822575,8.793420559010439,4
6.601234050161575,5.698942191435037,1.0296453313337615,27.46611893278793,4.99649539569788,28.964181775370967,8.966845911879938,0
6.530534741786121,3.458577417552996,1.0439676542462641,36.67157972699178,7.401168728308211,28.421142024326166,8.586686797647378,4
6.794713585072582,3.336116706504157,1.0367088758739005,39.5056319238931,10.343216099622154,34.80486485139136,8.62895141352247,4
8.72722919724524,3.8399372809808527,1.0306169575991517,27.12226249134514,8.803857773174425,30.105237263397,8.753805189342227,2
6.730333850432851,1.8631091472162893,1.021840221825567,19.41211323631165,4.641284384319029,32.12659717069479,6.866334731622523,1
6.526360433372797,1.2027285752155286,1.023955092220115,20.859628050551418,4.946332402103785,32.273222572670065,7.536313386865642,1
6.719260242561093,5.815021370463113,1.0363977237662627,34.41139124033421,10.976336559299451,31.893677358158943,8.920914388379137,4
10.44979831841473,5.443724160694146,1.0299911833241773,29.138392548614718,11.073944359991529,35.5264064897573,8.696222553711317,2
8.199857337172451,4.619343185743899,1.02863246805233,29.464917625436755,9.603177736473574,29.697785322418024,8.765928739844087,2
10.224382733417137,3.9984473577374526,1.0303832948208558,30.16230564442003,12.012055944801721,35.54354938448126,8.747711813201983,2
6.545502463919825,3.9351662033866446,1.0437676563676175,38.74880113270409,8.710408743579537,31.8386762184558,8.881229342870345,4
7.524406144636089,4.811873616217538,1.0371890989084365,29.23916382267702,4.972714963991216,29.90746212502592,8.885940990299122,3
8.424011607288266,3.7553971767208583,1.0396309833772828,27.089586300808556,5.8169011226672565,32.00070153719344,8.70042570838182,3
9.337501044521494,3.4173485824291854,1.0385305924598687,27.536093191121974,5.4521911721248015,32.11555486310586,8.5511063321126,3
6.7121715902940196,3.457617128742784,1.0442556851290676,33.79266632088529,9.254196857020661,33.83733082749667,8.967183507384508,4
6.549656153110187,3.5589626384823623,1.0387930569838555,34.43905865862946,10.721248259216445,27.72874745052535,8.803947196897129,4
6.501389606901381,4.000497515073432,1.0283890121615458,29.22437361762754,5.839711232825521,29.156151932391534,8.673476600948113,0
6.77553641748179,1.0643704044685305,1.0201803121979294,19.943110208405926,4.496452885514303,31.931583449098568,7.653685405656699,1
6.5039283369765,2.8940610785073,1.0215153650723188,18.46953534171899,4.2973254555062255,29.975489484724285,7.024309058888149,1
8.197125918285057,5.694162868322142,1.027230837842892,27.144126323982,13.428693316865074,30.664803341319992,8.782420566631309,2
6.657317080798274,2.797619378053902,1.0206131652139583,22.50799680267311,4.310480491861425,27.183137565943255,5.920531888688083,1
7.892226199386906,5.936794306847884,1.0365385551537423,31.20196256006914,4.815968990729689,31.620671143112077,8.626944282021652,3
6.739974825611957,3.535633986163001,1.0299164766471112,27.42909668628036,4.19888278551869,27.918066291993448,8.86113346592783,0
10.207713839588006,5.8332291767318205,1.0268464910926662,28.438353849641132,13.936896668268185,26.043100179404192,8.81662038745548,2
6.762933222762588,4.92877669084276,1.0386305921219507,38.81458154595675,7.171140554102646,29.03039028579802,8.91255366571133,4
6.622823495657372,4.6561415425559405,1.0436846797589792,39.26186558825864,9.437155991247568,34.16326952991713,8.570056587883226,4
6.645433510145104,4.537372967645765,1.030450121665372,30.193075118965428,4.805100087193961,27.616277289929037,8.822527083884665,0
8.496181507022012,5.701716903709157,1.03347022779941,30.099103138672888,5.645167751823347,31.355940143860973,8.90752721420123,3
6.695426116505559,5.489225411121605,1.040974131021703,37.65525672182379,10.002584302168266,35.80022370217726,8.936945038781257,4
6.774323583777488,1.1573174690577404,1.0222220647662648,20.725069298293835,4.09393193355011,26.99540042507295,5.834186972916491,1
10.197716291630751,5.157137715552737,1.027782730293739,29.398427841781384,9.504582650135298,32.96405398435178,8.968414869662379,2
8.44847461740074,3.4860416336747537,1.0354106861243095,31.078447095887345,5.910472625446958,26.856065690598836,8.811666275452495,3
6.623838065182025,5.114776649066859,1.029589716349609,28.758089076566787,4.151866820739244,25.933184128947484,8.501169695312889,0
9.338017318873867,4.770692000607261,1.02816584338164,26.549492439959806,9.295930501870338,26.641823571027537,8.975118676910402,2
8.663628325458806,5.419683443584349,1.0299527002002644,30.153659387107115,14.913676055976529,27.996016106310233,8.744712481821571,2
6.700975239365012,3.1324963131303005,1.0362052257878647,34.348193194499416,10.655118357291409,30.678521416976,8.656427428252794,4
6.626528797919153,2.2353179658421336,1.0205528807462012,21.367433186908606,4.910287370072313,31.26921491285403,6.906302459611948,1
8.95625750879621,4.019624891304199,1.0303486006291727,26.392138044793654,12.381239635059064,31.473895508504047,8.895361582419481,2
6.684758956454691,3.698878424260901,1.044390676985129,39.98553877373336,10.993916178868327,35.49642007221039,8.764468567013607,4
7.683398670222861,3.2656302318408543,1.035354593246799,28.87868796113903,5.161514414454656,28.26024365282805,8.699143691987818,3
7.584186379272724,3.7163314373049072,1.0331251175431337,28.12773294584466,4.574477983308164,28.555697445471882,8.616803875524955,3
6.532840279603734,4.174890421621068,1.0267466253437811,31.73849418535655,5.595978644286767,28.107791819221763,8.794277114486622,0
10.491927553251873,5.967554729440077,1.0304601169373617,26.389918456897362,8.842371334244971,35.05390882339894,8.615284597902509,2
10.651357654890276,3.661458627210526,1.0271186295728656,30.67750684140052,14.49426598236649,25.694112118760756,8.984551315070405,2
6.657509450258081,2.1835810275767256,1.0232351012286456,24.26445008859488,5.992671551613449,35.769233776554444,5.118541544795005,1
6.527446051219327,5.632382587891141,1.0430951607472487,36.85600159426397,10.27620990319511,36.46781797875704,8.931063808632725,4
8.328406580163362,3.757947281882655,1.0260304928389081,30.174285757098502,14.261359516776473,31.391230232809146,8.981060986296026,2
6.755362074214631,4.485439581041923,1.0406573196399578,39.150409904486104,8.335141350847106,29.173710494826317,8.839008076279532,4
8.317502281485751,3.735856596766004,1.0269440439582151,26.962400631980433,12.892935166277114,27.86428037561221,8.96504517525487,2
8.987016512583216,5.642612277596785,1.034125319272338,26.175483698207355,5.651633501129526,26.546438409681343,8.667559427129572,3
7.7316877135605155,5.269907411354804,1.0356368675339076,27.15879718752376,4.168196448935969,28.917202918039514,8.779922156154415,3
6.733953618545343,3.320941916480875,1.0443202810551,39.56059941065516,7.512548639953396,29.102465992464232,8.816310946566974,4
7.591484067625026,3.902890700840449,1.0391007576430666,26.40410360881263,5.164340920352546,29.15059668343548,8.81045775888374,3
6.633787492103096,4.942720930205723,1.0431878564335708,33.00720635891943,8.26254374844191,34.85815536888929,8.685916764619362,4
6.5820879998845,1.4194622642986447,1.0185766673193108,22.581578499967947,4.327247642383338,34.53771458499915,7.313697627054025,1
10.280282235314292,5.8897099603203955,1.0261878138824851,30.387620401842113,11.096091336666372,35.288321105109986,8.982260236135104,2
10.59307474951891,5.682297611037403,1.0273797276353465,27.2786282241505,11.3124693468409,32.82000190451062,8.68426317186188,2
7.762489755364776,5.605869503866832,1.0332276832564387,30.625531067864312,5.689566456233775,34.13228789131599,8.813110160815707,3
8.616825345166395,3.556376624029963,1.034578780997106,26.007391010998557,5.196654530244854,32.28767737915206,8.623769977801688,3
7.644893775589118,4.745914205743197,1.0357474548948467,30.78535460382313,4.6207239178471475,30.462641788981614,8.50581026995405,3
10.95998777980144,5.580367191567614,1.0306791059333602,26.237712952090142,8.997468800310592,26.2591621410181,8.621022507931263,2
7.566406217582733,4.678946050460742,1.033550049480085,27.95876784946395,5.035423286769423,26.054397989738,8.67531346560459,3
6.793239915894436,1.2360179367833128,1.024273549118795,22.31623207303732,4.082366990558543,33.04462550025295,7.022240567081583,1
6.712718155835275,5.612907371238257,1.0302845215927945,30.81036849841875,4.678900385085612,34.77790136495815,8.540057423192337,0
8.949653119748117,4.792427587895791,1.0371529505381711,28.88542298869391,4.0815082121849455,26.967993771873967,8.719303608244768,3
8.817415551001751,5.615350699776605,1.036487370015172,31.855191534914788,4.673791583542213,27.18541498826439,8.89484925357124,3
6.506258341787461,1.4190661373524143,1.0209287985206736,23.883166843938536,4.986553693567599,25.97831787462912,5.692166153163625,1
6.760481751622514,5.181507209298924,1.0304562391271999,28.55296000668845,4.691869985093926,29.452465155815233,8.993824781868028,0
6.760109448836735,1.8012697610595652,1.0199377945806454,24.386543419316837,4.973337882849406,35.48107885697993,7.013991117217432,1
8.765081066452613,4.397438421060746,1.0356099404603225,27.414752563755258,5.552000414070859,29.86372219702892,8.800927691831005,3
6.554293085812847,1.6825434018595549,1.0221506559600444,20.737570756562324,5.741499802545023,30.343663060031986,5.555981166789078,1
6.619713783841133,5.573958761768117,1.0260541824247773,29.530475800043632,5.197427960200216,29.759917316122745,8.618513928554169,0
9.763653113331161,4.326073121348573,1.027985336177935,28.692665442988417,14.640083483960037,26.749078818937022,8.72471691760687,2
6.550112572370285,3.502857648864953,1.0262200285616012,30.418412090393844,5.32760905524361,30.69557050899777,8.922085224484599,0
7.962261824855293,5.592648533022507,1.0333618778606906,29.239435037013276,4.068375531878316,36.84031576428594,8.561485404264813,3
6.536632974203008,4.356597084850306,1.0316032501051675,27.8969366298605,5.014469617376784,25.498874308604705,8.574171600481044,0
6.643969124477622,5.057903207948952,1.040217300466362,36.725714921784096,8.713267440604577,31.961346756345616,8.627112289948746,4
6.543062708611818,5.819459375780525,1.0373456129333483,34.787145673099026,11.816734164101995,33.769953698450514,8.578081922396088,4
6.751434586894433,5.8338426584220695,1.0300994881697378,28.983048584050565,5.235694480402428,35.42685981374462,8.785304873319415,0
8.654370473423496,5.386531115089209,1.0354400156706938,29.603657255277415,5.88175071267613,34.92206660454253,8.833485758495454,3
6.7998241177312,2.4030534975775204,1.0241496089291093,20.289232130942672,5.741506900674518,34.38862580869928,6.374077093613512,1
8.017275981494365,5.286855404329847,1.0307868818931518,28.613499888877598,10.272100809301891,26.442508664447303,8.772244548980424,2
7.529334114092528,4.690316782045376,1.037109431953908,29.29099832990886,5.192970949970843,31.548242661945682,8.7222097263756,3
6.72780329837686,1.2069448495087898,1.0190429429917913,19.722487611585986,5.694334722745149,35.97083819141764,6.790520910714463,1
7.515125749956284,5.294649784626385,1.0375323229990823,30.308738457358967,5.91104739190987,25.21879099211634,8.597888992841773,3
8.734703514825949,4.9640792442940445,1.0366615930720724,27.182924759437263,4.9583664588872,27.33469987822361,8.583165803871571,3
10.469522046786981,4.596780640017121,1.0294855923195767,26.537758034929652,11.657367283612828,29.798862481649874,8.988362619331289,2
8.46709129343985,4.575490151001181,1.0386419478484261,26.641261538568465,5.1346244392578075,28.078753404416364,8.98146343761879,3
6.612052904911517,4.579497582461343,1.0266738260664674,26.015504089069893,5.275970411586595,31.18210204400478,8.796769284561574,0
6.563613451972468,2.4829984789633373,1.019923642248837,20.96616777554134,5.800046246796022,29.241056551632617,7.7968886829465065,1
6.7428589927305325,1.898494734703046,1.0217475067128985,20.185902502341573,4.305967601657125,27.82282701762382,5.606716281774426,1
8.4093192576702,4.64009223814221,1.0273916825766958,28.345435975433087,12.866011878333156,30.96120230631003,8.993892760107444,2
9.011681398266262,4.337372743731687,1.0303471011083918,26.094926550593495,14.338673546307717,34.82448468543079,8.801609705106687,2
6.523825810696696,3.2569747487892915,1.0356942384274608,33.47328794514551,9.595298954541352,27.719876826723855,8.677498152915968,4
6.52097948171283,4.920504671484498,1.0369032486281906,35.649334964401085,7.261694378932542,27.769950269848145,8.728429322440185,4
6.798644147211277,4.339057053592926,1.0280014172968333,29.482850040300047,4.177534788215537,36.539988831457755,8.817480022795516,0
6.551143381452175,4.2284335590156115,1.0285361346803772,30.930838663406522,4.002473359518818,28.61023730023906,8.990618187172151,0
10.526099883129264,3.7039262455663606,1.0283958954948558,26.914496079982506,11.646705840904295,36.12401161509155,8.76997856514028,2
6.73637059648768,1.4319788701825877,1.0203917215132785,20.424252380123026,4.318608041237961,25.757308396949803,6.295092386737356,1
6.666140672213713,3.9165729319740707,1.0283818891024457,28.683215243029014,5.201188666721235,31.188153132357975,8.959695986607208,0
10.022911419227146,4.699726086514255,1.028346256578349,29.00691799509206,11.727368347915982,31.476791425119313,8.813975026386318,2
10.926830602579745,3.9140374172941224,1.0264855156983075,28.41788107259097,12.486804541417325,33.33941306682954,8.673049863268893,2
6.672549005148987,4.438063320413555,1.0278823661471646,29.638225666600253,4.2783960492350595,35.77913952751247,8.914666202570642,0
9.426230223178347,4.195989083316939,1.036846706751265,28.205206533749188,4.136344618770988,25.309742883393845,8.567583144577412,3
8.800402184796306,4.518425588520732,1.0340641739719005,26.633988105570463,5.281652629380412,27.592458190115195,8.809793977448916,3
9.291011532526763,3.5753473667755817,1.027270532103993,28.907609522113187,9.194653309849988,32.43397301689105,8.648677524118419,2
6.536415481826729,3.9098254427027865,1.0431397026950602,35.143775345506285,10.076097191155055,31.113065537797475,8.998348426926489,4
8.55100924393728,5.544047655748204,1.036371443925744,30.75256180256326,4.8095968581704,32.84890954446398,8.677118120222387,3
6.616123628100689,5.891466826447053,1.0418097482723823,37.33263735105405,7.948474240873386,34.48405283032178,8.791074114889986,4
6.503636232393168,3.7236043727986243,1.040479594889737,38.91049957917731,9.271886672799804,30.85424852711635,8.554868099338751,4
6.646472341106533,3.4501459940819528,1.0395944676840598,39.24459282258164,10.925082719185284,29.51065942174923,8.697238139285018,4
6.530644858897261,4.97607643862233,1.0316569868484795,30.85330076981797,4.152833718876103,28.352412567216597,8.965159442418912,0
8.401239313459516,5.475396587786111,1.0391772160831927,28.318093459089894,4.9002488648395195,27.72357633238437,8.944695458064421,3
6.721230130616446,4.536665762438023,1.0357125672776526,39.69550978809636,7.060542376174437,33.595880656752186,8.536042167999337,4
6.616278569444831,4.385840810012867,1.0391213093026277,38.81374119483388,9.748080218594623,34.40611212121209,8.677420680128446,4
6.506283488309274,1.3908057981715547,1.018849704927116,23.422436464464514,5.538446295676267,32.495962826251166,7.091044091332146,1
6.787947955422778,4.4347658837277715,1.0313748875842312,27.93329302066777,4.250467140865654,30.692033318874568,8.556978317357158,0
6.674726797462174,5.244219538288596,1.0372461561184385,36.02453818060937,8.860835119187566,29.059210071933983,8.964041820163025,4
9.48483080097894,3.4910514043959044,1.0377001845442626,31.56990519709146,5.351964551172711,30.95257406415864,8.506357444993446,3
6.5775294860875455,4.632049737548255,1.0298164245823789,27.32638022872237,5.956794557601192,33.97830287174797,8.778906612755534,0
8.870596032231747,3.9601794975629505,1.0336430962139702,27.615987789812152,5.07911244099101,33.735366120768916,8.553971857323232,3
6.5640534098932015,1.565342057505759,1.0219551539500131,24.113260411025653,5.084474410983697,32.084172285505275,7.342210026970308,1
6.7283364611129475,3.480214904863719,1.0287693448465187,26.05598971896256,4.493357729043246,33.71754058135606,8.995904975674682,0
9.066153706057218,5.400212906097479,1.0272242138077734,29.330509695813717,13.486542491397781,32.39182540312215,8.594012367307709,2
8.856757645710283,5.544143373392315,1.03829385260524,30.99608281608226,4.022063228524932,33.99454581362666,8.879338195055503,3
9.23786552254587,4.104928591520545,1.0286916637857273,30.332425629216424,12.869327025477649,32.11653201024141,8.695762849088915,2
6.508721414103186,3.5006553535646128,1.0422340476561227,34.57807128824586,7.520686789601437,35.49114964732286,8.755054856249412,4
7.6541165582686626,4.810462999789364,1.0334098565047078,30.82993399808462,4.539641440256428,34.90059292216075,8.749127841131727,3
6.723777562644102,5.945907571338436,1.0423550560648753,35.59995401311132,8.179287995718436,29.48155115373008,8.561188378662589,4
6.679467588219121,5.20698934271757,1.0319900850683577,31.598679988061345,5.285130399070383,30.054976639528864,8.818088682354116,0
10.93894014510165,5.973379295463911,1.0304833175264523,30.43991832011367,9.157058776791223,27.435236410898828,8.78277498246072,2
9.288970438216806,5.49509113102732,1.027638424859837,29.108472597432893,14.109111753392213,36.28815094138409,8.629648379432886,2
6.6385198440837145,4.442718002259209,1.0440391333026038,38.46149144401072,11.54695096004198,32.57404775148048,8.52492101389147,4
7.637916032712843,3.476724503008061,1.0333993830480588,26.81212449366611,5.502750172058091,32.883461875205676,8.978307310541728,3
8.036278040191027,3.826837016036836,1.034094672630824,31.84900791668667,4.742414187779996,30.146642546332462,8.92239471814301,3
9.299666691374545,3.1879596103660637,1.0331527637774283,26.83547222670557,5.064841364550434,29.93314723120848,8.673671663129422,3
10.94389127149174,4.680504550385526,1.0316209347721985,26.313547275716143,9.795710437109735,28.121893491544615,8.865410482490365,2
8.066105480892512,3.573572104394367,1.0280295786319942,27.85219246023917,13.040056277641792,36.608274133459304,8.591507722117363,2
6.526652073526269,2.504229978061368,1.0218418705970405,19.583029361129586,4.454818991722758,29.847734515918578,7.0838605469306275,1
6.645408886139014,2.236849587586813,1.0218180230858482,21.58751854139232,5.338044674658216,30.547546732007287,5.211728559998411,1
9.016850035738223,5.934185453920586,1.0382787537622131,28.98353558188813,4.679554943123771,35.46562840026972,8.772423879542258,3
6.697888809918423,3.4848594338576144,1.0405251361478272,35.40564234826372,7.47075955062849,34.008754083992166,8.77899036939132,4
9.428953307801624,4.493437524102871,1.0344263652138939,29.940680628345763,5.644206321200451,29.565040090090747,8.887805925462663,3
6.52821083133028,2.704220067804715,1.0216413336627608,21.90474134350441,4.624698203771027,32.71209589206909,6.521849997088738,1
6.595028503120258,1.3500271945522497,1.024257927970055,19.06472998255591,5.967042945430444,26.6885383365851,7.224594677904871,1
8.470717966319775,5.903267631310166,1.0338570372885125,26.70586392895595,5.479460664171081,28.836001989286537,8.994207994706038,3
6.596903359515864,5.991234471244985,1.0352936415910239,34.46827063378577,11.11479223110743,33.242331972100345,8.546515243230013,4
6.792037216992852,4.01052150558331,1.0440129601077464,35.198425564949126,10.25833959353213,34.114988921375584,8.994032783326388,4
6.745776531461439,1.7982255829106775,1.024337519119945,19.338822925402106,4.225886416822347,26.046153613981975,7.514882422470997,1
8.378794224693507,4.862785702435294,1.028114249679658,31.04868531850856,12.733242934528038,36.74925925618185,8.817071069147868,2
6.59447587658389,1.1464482227077752,1.0203826606486668,19.508709081539322,5.310564819383316,36.90091140601407,7.945714148454563,1
6.509956806368728,3.911839203722171,1.0416498490347599,39.35036521494081,8.301434287830014,34.19277731842363,8.89422367162665,4
9.238283387798077,3.5072432110679777,1.028338556324559,28.277017420248313,13.61648030411485,29.5793432784064,8.564424356000128,2
10.732310484931746,3.1260740255142156,1.0304394247246016,31.508459313194905,13.277733325177488,35.30010012158945,8.64610911523095,2
6.75183827285023,5.945396079781883,1.0297280669835212,29.35510884097596,5.2564762209265625,31.39211064113866,8.817544552954859,0
8.10253052152,5.111057932382387,1.0371885023900842,26.579206821172644,4.483787656517678,25.14884843532778,8.734383982732252,3
9.021217530048695,5.190738441270438,1.029592849778301,26.386947627495005,14.923198508451216,35.52714115391415,8.665204001937887,2
6.751445655065577,3.8558710150719495,1.037523072498394,36.41862240288057,8.101126506886576,31.880192147622616,8.829412535070036,4
6.528157185447006,5.728880458309777,1.03930427410321,36.042171726010984,8.584732938955597,31.861268224579867,8.75872317587752,4
6.602244709936954,3.4944740260402862,1.0270234914693426,31.688649921028652,4.890492224569576,34.465627166864316,8.81980278058884,0
8.512532118990405,4.153533982934437,1.0374387282196342,29.913345557272834,5.901062105172407,32.20781279858027,8.87179695808828,3
6.500876309786409,3.1192978949657086,1.0296244300624273,31.444280988277082,4.477713320803855,30.63570129616851,8.725232650828909,0
6.644612317433625,3.588293138215179,1.0350766403264922,33.25704953750575,8.09534404550929,31.19887154135175,8.50275289958021,4
9.133364350901436,4.388555865047552,1.0349919361123403,27.311059006124783,4.793593694172633,25.532653266050254,8.638911036390867,3
6.5341515180429806,4.035669428405076,1.0290444716323068,31.245335148111053,4.987093160680237,33.42710519237997,8.996408419499534,0
6.778828008341934,3.4956118180135505,1.0417460785291621,38.02900460873115,8.48363820552045,33.051316056910096,8.629086627095585,4
8.873179826985213,3.004695315574419,1.0338014134664613,26.306812288652605,4.515214440667444,25.71429640417326,8.801897726474694,3
6.636870952686663,4.10715906528275,1.0267261500029112,28.513686741124854,5.502356095616836,25.852091974399066,8.540090007040952,0
6.782517713485677,5.005717940168742,1.0300720197400355,28.17151994502719,5.187321582417077,25.12157420833292,8.81804802320477,0
6.683772040503445,5.621095780399035,1.0303438383327965,26.723350498422143,5.804906614571683,25.797326132269298,8.766983736273882,0
6.503511983219271,2.0614205532558083,1.0204021714722087,22.566041540143576,5.154399773469102,25.52486886770737,7.479189857668123,1
